FID;FID_;Entity;Layer;Color;Linetype;Elevation;LineWt;RefName;Angle;IDTombe;Inventaire;Secteur;Coordonnee;Coordonn_1;Campagne;Datation;Anciennes_;POINT_X;POINT_Y
360;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;377,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
361;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;378,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
362;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;379,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
363;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;380,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
364;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;381,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
365;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;382,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
366;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;383,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
367;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;384,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
368;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;385,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
369;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;386,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
370;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;387,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
371;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;388,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
372;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;389,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
373;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;390,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
374;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;391,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
375;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;392,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
376;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;393,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
377;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;394,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
378;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;395,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
379;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;396,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
380;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;397,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
381;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;398,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
382;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;399,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
383;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;400,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
384;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;401,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
385;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;402,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
386;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;403,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
387;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;404,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
388;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;405,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
389;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;406,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
390;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;407,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
391;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;408,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
392;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;409,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
393;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;410,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
394;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;411,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
395;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;412,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
396;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;413,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
397;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;414,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
398;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;415,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
399;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;416,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
400;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;417,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
401;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;418,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
402;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;419,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
403;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;420,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
404;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;421,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
405;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;422,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
406;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;423,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
407;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;424,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
408;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;425,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
409;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;426,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
410;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;427,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
411;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;428,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
412;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;429,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
413;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;430,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
414;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;431,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
415;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;432,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
416;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;433,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
417;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;434,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
418;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;435,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
419;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;436,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
420;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;437,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
421;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;438,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
422;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;439,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
423;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;440,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
424;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;441,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
425;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;442,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
426;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;443,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
427;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;444,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
428;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;445,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
429;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;446,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
430;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;447,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
431;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;448,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
432;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;449,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
433;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;450,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
434;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;451,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
435;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;452,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
436;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;453,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
437;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;454,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
438;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;455,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
439;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;456,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
440;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;457,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
441;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;458,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
442;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;459,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
443;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;460,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
444;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;461,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
445;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;462,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
446;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;463,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
447;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;464,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
448;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;465,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
449;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;466,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
450;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;467,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
451;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;468,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
452;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;469,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
453;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;470,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
454;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;471,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
455;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;472,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
456;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;473,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
457;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;474,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
458;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;475,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
459;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;476,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
460;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;477,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
461;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;478,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
462;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;479,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
463;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;480,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
464;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;481,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
465;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;482,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
466;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;483,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
467;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;484,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
468;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;485,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
469;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;486,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
470;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;487,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
471;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;488,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
472;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;489,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
473;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;490,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
474;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;491,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
475;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;492,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
476;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;493,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
477;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;494,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
478;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;495,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
479;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;496,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
480;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;497,000000000000000;0,000000000000000;33,000000000000000;0,000000000000000;0,000000000000000;1916;0,000000000000000;0,000000000000000;30,446530440699998;19,605726920900000
